system:index,AHGFL1,AHGFL2,AL26EP,AL26EP_ERR,AL26NC,AL26NC_ERR,AL26NP,AL26NP_ERR,ALAMS,ALCORR,ALPROD,ALSELF,ALSNOW,ALSTND,ALTOPO,ALTOTS,AREA,AUTHOR,BASIN,BE10EP,BE10EP_ERR,BE10NC,BE10NC_ERR,BE10NP,BE10NP_ERR,BEAMS,BECORR,BEPROD,BESELF,BESNOW,BESTND,BETOPO,BETOTS,CNTRY,CORDS_ELEV,CRN_SUBCMP,DBDOI,DBVERNO,DIV_ADMIN,DIV_OTHER,EAL_ERR,EAL_GCMYR,EAL_MMKYR,EBE_ERR,EBE_GCMYR,EBE_MMKYR,ELEVATION,ELEV_AVE,ELEV_STD,ERRAL_AMS,ERRAL_MUON,ERRAL_PROD,ERRAL_TOT,ERRBE_AMS,ERRBE_MUON,ERRBE_PROD,ERRBE_TOT,IBRACODE,IBRAREGION,IGSNID,ISL_NAME,LAKE,MATERIAL,METASITEID,OAID,OBSID1,OBSID2,PROJECTION,PROJEPSGID,PUBYEAR,REFDBID,REFDOI,REFID,REGION_INT,REGION_REG,RIVDIV,RIVNAME,SITEID,SITE_COMMT,SIZEMAX,SIZEMIN,SLP_AVE,SLP_STD,SMPID,SMP_COMMT,SMP_DAY,SMP_MONTH,SMP_YEAR,STUDYID,X_WGS84,Y_WGS84,mean,realid,.geo
000100000000000004d3,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,39.54,Duxburry,ND,16.7,2.2,169085.0,8138.0,187000.0,9000.0,LLNL-CAMS-Assumed,0.9042,1.668,1.0,1.0,KNSTD,0.992,1.656,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,6.19,0.00746,28.17,-9999.99,706.3,203.3,-9.99999,-9.99999,-9.99999,-9.99999,3.7E-4,6.3E-4,0.00147,0.00164,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS003,SH-01c,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Old Rag Mountain (VA),NA,not applicable,not applicable,CRNST00671a,NA,0,0,272.2,122.2,CRNSM00785,NA,-9999,-9999,-9999,S046,-78.287288,38.571334,1137.5786839295245,2350,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007d9,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.16,Duxburry,ND,5.5,0.7,994092.0,18466.0,1099416.0,20422.0,LLNL-CAMS-Assumed,0.9042,1.518,1.0,1.0,KNSTD,0.998,1.515,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,0.85,0.00103,3.88,-9999.99,592.69,123.82,-9.99999,-9.99999,-9.99999,-9.99999,2.0E-5,6.0E-5,2.2E-4,2.2E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS030,SH-18,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00672a,NA,0,0,185.9,62.0,CRNSM00812,NA,-9999,-9999,-9999,S046,-78.355555,38.663869,1086.3952702702704,3671,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007de,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.13,Duxburry,ND,5.4,0.7,502735.0,15371.0,556000.0,17000.0,LLNL-CAMS-Assumed,0.9042,1.518,1.0,1.0,KNSTD,0.998,1.515,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.8,0.00217,8.2,-9999.99,594.76,122.77,-9.99999,-9.99999,-9.99999,-9.99999,7.0E-5,1.6E-4,4.4E-4,4.8E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS008,SH-02d,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00672b,NA,0,0,186.8,61.7,CRNSM00790,NA,-9999,-9999,-9999,S046,-78.355027,38.663637,1086.7312925170072,3676,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007df,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.13,Duxburry,ND,5.4,0.7,503639.0,13563.0,557000.0,15000.0,LLNL-CAMS-Assumed,0.9042,1.518,1.0,1.0,KNSTD,0.998,1.515,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.79,0.00217,8.19,-9999.99,594.76,122.77,-9.99999,-9.99999,-9.99999,-9.99999,6.0E-5,1.6E-4,4.4E-4,4.7E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS007,SH-02c,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00672b,NA,0,0,186.8,61.7,CRNSM00789,NA,-9999,-9999,-9999,S046,-78.355027,38.663637,1086.7312925170072,3677,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007e0,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.13,Duxburry,ND,4.1,0.6,651928.0,18084.0,721000.0,20000.0,LLNL-CAMS-Assumed,0.9042,1.518,1.0,1.0,KNSTD,0.998,1.515,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.35,0.00164,6.19,-9999.99,594.76,122.77,-9.99999,-9.99999,-9.99999,-9.99999,5.0E-5,1.1E-4,3.4E-4,3.6E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS005,SH-02a,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00672b,NA,0,0,186.8,61.7,CRNSM00787,NA,-9999,-9999,-9999,S046,-78.355027,38.663637,1086.7312925170072,3678,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000007e1,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,3.13,Duxburry,ND,4.9,0.7,556083.0,17180.0,615000.0,19000.0,LLNL-CAMS-Assumed,0.9042,1.518,1.0,1.0,KNSTD,0.998,1.515,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.61,0.00195,7.35,-9999.99,594.76,122.77,-9.99999,-9.99999,-9.99999,-9.99999,7.0E-5,1.4E-4,4.0E-4,4.3E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS006,SH-02b,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00672b,NA,0,0,186.8,61.7,CRNSM00788,NA,-9999,-9999,-9999,S046,-78.355027,38.663637,1086.7312925170072,3679,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000687,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,9.45,Duxburry,ND,5.7,0.7,515394.0,63294.0,570000.0,70000.0,LLNL-CAMS-Assumed,0.9042,1.388,1.0,1.0,KNSTD,0.995,1.38,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.88,0.00193,7.27,-9999.99,501.75,106.94,-9.99999,-9.99999,-9.99999,-9.99999,2.6E-4,1.5E-4,4.0E-4,5.0E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS009,SH-03a,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,McGaheysville (VA),NA,not applicable,not applicable,CRNST00673a,NA,0,0,235.6,122.5,CRNSM00791,NA,-9999,-9999,-9999,S046,-78.653669,38.36172,1064.5002796420579,3165,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000688,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,9.45,Duxburry,ND,7.3,1.0,660066.0,90420.0,730000.0,100000.0,LLNL-CAMS-Assumed,0.9042,1.388,1.0,1.0,KNSTD,0.995,1.38,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.49,0.00147,5.55,-9999.99,501.75,106.94,-9.99999,-9.99999,-9.99999,-9.99999,2.3E-4,1.0E-4,3.1E-4,3.9E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS010,SH-03b,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,McGaheysville (VA),NA,not applicable,not applicable,CRNST00673a,NA,0,0,235.6,122.5,CRNSM00792,NA,-9999,-9999,-9999,S046,-78.653669,38.36172,1064.5002796420579,3166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000689,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,9.45,Duxburry,ND,7.2,0.9,651024.0,81378.0,720000.0,90000.0,LLNL-CAMS-Assumed,0.9042,1.388,1.0,1.0,KNSTD,0.995,1.38,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.47,0.00149,5.63,-9999.99,501.75,106.94,-9.99999,-9.99999,-9.99999,-9.99999,2.1E-4,1.1E-4,3.1E-4,3.9E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS012,SH-03d,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,McGaheysville (VA),NA,not applicable,not applicable,CRNST00673a,NA,0,0,235.6,122.5,CRNSM00794,NA,-9999,-9999,-9999,S046,-78.653669,38.36172,1064.5002796420579,3167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000068a,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,9.45,Duxburry,ND,8.5,1.1,768570.0,99462.0,850000.0,110000.0,LLNL-CAMS-Assumed,0.9042,1.388,1.0,1.0,KNSTD,0.995,1.38,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.24,0.00124,4.69,-9999.99,501.75,106.94,-9.99999,-9.99999,-9.99999,-9.99999,1.8E-4,8.0E-5,2.6E-4,3.3E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS011,SH-03c,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,McGaheysville (VA),NA,not applicable,not applicable,CRNST00673a,NA,0,0,235.6,122.5,CRNSM00793,NA,-9999,-9999,-9999,S046,-78.653669,38.36172,1064.5002796420579,3168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000638,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,12.75,Duxburry,ND,12.1,1.6,1094082.0,144672.0,1210000.0,160000.0,LLNL-CAMS-Assumed,0.9042,1.589,1.0,1.0,KNSTD,0.989,1.572,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,0.96,9.6E-4,3.63,-9999.99,649.23,114.94,-9.99999,-9.99999,-9.99999,-9.99999,1.5E-4,5.0E-5,2.0E-4,2.5E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS015,SH-04c,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Crimora (VA),NA,not applicable,not applicable,CRNST00674a,NA,0,0,330.0,126.3,CRNSM00797,NA,-9999,-9999,-9999,S046,-78.793761,38.199079,1113.1595744680849,3032,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000639,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,12.75,Duxburry,ND,12.3,1.6,1112166.0,144672.0,1230000.0,160000.0,LLNL-CAMS-Assumed,0.9042,1.589,1.0,1.0,KNSTD,0.989,1.572,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,0.94,9.4E-4,3.56,-9999.99,649.23,114.94,-9.99999,-9.99999,-9.99999,-9.99999,1.4E-4,5.0E-5,2.0E-4,2.5E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS013,SH-04a,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Crimora (VA),NA,not applicable,not applicable,CRNST00674a,NA,0,0,330.0,126.3,CRNSM00795,NA,-9999,-9999,-9999,S046,-78.793761,38.199079,1113.1595744680849,3033,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000063a,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,12.75,Duxburry,ND,13.5,1.7,1220670.0,153714.0,1350000.0,170000.0,LLNL-CAMS-Assumed,0.9042,1.589,1.0,1.0,KNSTD,0.989,1.572,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,0.84,8.5E-4,3.2,-9999.99,649.23,114.94,-9.99999,-9.99999,-9.99999,-9.99999,1.2E-4,5.0E-5,1.8E-4,2.2E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS014,SH-04b,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Crimora (VA),NA,not applicable,not applicable,CRNST00674a,NA,0,0,330.0,126.3,CRNSM00796,NA,-9999,-9999,-9999,S046,-78.793761,38.199079,1113.1595744680849,3034,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000063b,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,12.75,Duxburry,ND,8.8,1.2,795696.0,108504.0,880000.0,120000.0,LLNL-CAMS-Assumed,0.9042,1.589,1.0,1.0,KNSTD,0.989,1.572,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.36,0.00137,5.16,-9999.99,649.23,114.94,-9.99999,-9.99999,-9.99999,-9.99999,2.1E-4,8.0E-5,2.8E-4,3.6E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS016,SH-04d,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Crimora (VA),NA,not applicable,not applicable,CRNST00674a,NA,0,0,330.0,126.3,CRNSM00798,NA,-9999,-9999,-9999,S046,-78.793761,38.199079,1113.1595744680849,3035,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000930,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,0.01,Duxburry,ND,5.1,0.7,1368077.0,19406.0,1513025.0,21462.0,LLNL-CAMS-Assumed,0.9042,1.924,1.0,1.0,KNSTD,0.999,1.922,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,0.74,9.3E-4,3.5,-9999.99,813.0,0.0,-9.99999,-9.99999,-9.99999,-9.99999,1.0E-5,4.0E-5,1.9E-4,2.0E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS017,SH-05,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Bentonville (VA),NA,not applicable,not applicable,CRNST00675a,NA,0,0,143.1,0.0,CRNSM00799,NA,-9999,-9999,-9999,S046,-78.299724,38.758905,1162.0,4146,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000851,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,1.47,Duxburry,ND,6.9,0.9,705167.0,13464.0,779880.0,14890.0,LLNL-CAMS-Assumed,0.9042,1.357,1.0,1.0,KNSTD,0.994,1.35,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.12,0.00134,5.04,-9999.99,445.31,82.16,-9.99999,-9.99999,-9.99999,-9.99999,3.0E-5,9.0E-5,2.8E-4,3.0E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS018,SH-06,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Luray (VA),NA,not applicable,not applicable,CRNST00676a,NA,0,0,244.2,100.6,CRNSM00800,NA,-9999,-9999,-9999,S046,-78.38344,38.676196,1031.6332737030414,3836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000681,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,9.73,Duxburry,ND,14.8,1.9,454965.0,9141.0,503169.0,10110.0,LLNL-CAMS-Assumed,0.9042,1.841,1.0,1.0,KNSTD,0.987,1.817,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.31,0.00289,10.92,-9999.99,828.54,183.7,-9.99999,-9.99999,-9.99999,-9.99999,6.0E-5,1.9E-4,5.8E-4,6.1E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS019,SH-07,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Big Meadows (VA),NA,not applicable,not applicable,CRNST00677a,NA,0,0,347.7,123.8,CRNSM00801,NA,-9999,-9999,-9999,S046,-78.414395,38.581581,1169.654816824966,3151,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000764,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,4.59,Duxburry,ND,21.8,2.8,294516.0,5941.0,325720.0,6571.0,LLNL-CAMS-Assumed,0.9042,1.771,1.0,1.0,KNSTD,0.987,1.747,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,3.54,0.00441,16.63,-9999.99,728.6,230.64,-9.99999,-9.99999,-9.99999,-9.99999,9.0E-5,3.3E-4,8.7E-4,9.4E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS020,SH-08,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Luray (VA),NA,not applicable,not applicable,CRNST00678a,NA,0,0,288.3,152.4,CRNSM00802,NA,-9999,-9999,-9999,S046,-78.393017,38.634107,1126.452710495963,3511,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000092a,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,0.03,Duxburry,ND,8.2,1.1,793359.0,16961.0,877415.0,18758.0,LLNL-CAMS-Assumed,0.9042,1.779,1.0,1.0,KNSTD,0.999,1.777,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.25,0.00156,5.88,-9999.99,817.0,16.0,-9.99999,-9.99999,-9.99999,-9.99999,4.0E-5,9.0E-5,3.2E-4,3.3E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS021,SH-09,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00679a,NA,0,0,259.7,2.4,CRNSM00803,NA,-9999,-9999,-9999,S046,-78.322486,38.697296,1129.7272727272727,4139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000612,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,14.11,Duxburry,ND,16.3,2.1,327704.0,7038.0,362424.0,7784.0,LLNL-CAMS-Assumed,0.9042,1.59,1.0,1.0,KNSTD,0.994,1.58,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.92,0.00358,13.5,-9999.99,655.06,159.69,-9.99999,-9.99999,-9.99999,-9.99999,8.0E-5,2.8E-4,7.2E-4,7.8E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS022,SH-10,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Thornton Gap (VA),NA,not applicable,not applicable,CRNST00680a,NA,0,0,267.2,112.0,CRNSM00804,NA,-9999,-9999,-9999,S046,-78.282182,38.6572,1110.4792445774121,2963,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000559,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,24.34,Duxburry,ND,17.0,2.2,325387.0,7799.0,359862.0,8625.0,LLNL-CAMS-Assumed,0.9042,1.478,1.0,1.0,KNSTD,0.994,1.47,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.79,0.00336,12.68,-9999.99,563.4,180.41,-9.99999,-9.99999,-9.99999,-9.99999,9.0E-5,2.7E-4,6.8E-4,7.4E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS023,SH-11,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Washington (VA),NA,not applicable,not applicable,CRNST00681a,NA,0,0,254.0,108.8,CRNSM00805,NA,-9999,-9999,-9999,S046,-78.244986,38.653842,1089.4830425831615,2620,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000060b,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,14.21,Duxburry,ND,15.8,2.0,387439.0,9127.0,428488.0,10094.0,LLNL-CAMS-Assumed,0.9042,1.666,1.0,1.0,KNSTD,0.995,1.659,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.55,0.00314,11.85,-9999.99,696.76,154.84,-9.99999,-9.99999,-9.99999,-9.99999,8.0E-5,2.3E-4,6.3E-4,6.7E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS024,SH-12,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Old Rag Mountain (VA),NA,not applicable,not applicable,CRNST00682a,NA,0,0,228.0,113.4,CRNSM00806,NA,-9999,-9999,-9999,S046,-78.256347,38.614236,1131.7708294674333,2952,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000023e,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,0.82,Duxburry,ND,12.6,1.6,411121.0,7941.0,454679.0,8782.0,LLNL-CAMS-Assumed,0.9042,1.312,1.0,1.0,KNSTD,0.995,1.305,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,1.97,0.00233,8.79,-9999.99,318.02,83.52,-9.99999,-9.99999,-9.99999,-9.99999,5.0E-5,1.9E-4,4.8E-4,5.2E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS025,SH-13,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Old Rag Mountain (VA),NA,not applicable,not applicable,CRNST00683a,NA,0,0,175.9,106.1,CRNSM00807,NA,-9999,-9999,-9999,S046,-78.270648,38.544437,1056.0285714285715,1012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000064c,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,11.91,Duxburry,ND,18.0,2.4,304195.0,12747.0,336424.0,14098.0,LLNL-CAMS-Assumed,0.9042,1.353,1.0,1.0,KNSTD,0.994,1.345,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.84,0.00331,12.5,-9999.99,456.87,190.22,-9.99999,-9.99999,-9.99999,-9.99999,1.5E-4,2.9E-4,6.8E-4,7.5E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS026,SH-14,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Old Rag Mountain (VA),NA,not applicable,not applicable,CRNST00684a,NA,0,0,242.3,115.9,CRNSM00808,NA,-9999,-9999,-9999,S046,-78.279023,38.525865,1088.4720868409393,3063,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000718,NA,NA,-9999.99,-9999.99,-9999.0,-9999.0,-9999.0,-9999.0,LLNL-CAMS-Assumed,0.0,-99.999,-9.999,-9.999,NA,-9.999,-99.999,5.97,Duxburry,ND,12.9,1.7,382043.0,7598.0,422521.0,8403.0,LLNL-CAMS-Assumed,0.9042,1.312,1.0,1.0,KNSTD,0.994,1.304,USA,INTP_ND,INT,10.4225/48/5a8367feac9b2,1.0,NA,NA,-9999.99,-9.99999,-9999.99,2.13,0.00252,9.51,-9999.99,426.86,153.03,-9.99999,-9.99999,-9.99999,-9.99999,5.0E-5,2.1E-4,5.2E-4,5.7E-4,NA,not applicable,NA,NA,NA,ND,NA,OAID-000054,S046WTS027,SH-15,WGS84_UTM_18N,32618,2009,Duxburry:2008shenandoah,,phdthesis,Old Rag Mountain (VA),NA,not applicable,not applicable,CRNST00685a,NA,0,0,250.0,115.3,CRNSM00809,NA,-9999,-9999,-9999,S046,-78.290465,38.521291,1081.7870452528837,3406,"{""type"":""MultiPoint"",""coordinates"":[]}"
